,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
0,01,073,0023,44201,1,33.553056,-86.815,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2010,Parts per million,No Events,8671,100.0,Y,244,245,0,89,0.0,0.0,Uncertified (past due),0.054037,0.013593,0.088,2010-08-03 11:00,0.084,2010-05-06 16:00,0.084,2010-08-02 11:00,0.084,2010-08-10 11:00,,,,,0.084,0.084,0.078,0.071,0.063,0.055,0.041,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
1,01,073,0023,44201,1,33.553056,-86.815,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,8665,99.0,Y,242,245,0,0,0.0,0.0,Uncertified (past due),0.04707,0.012147,0.076,2010-09-20 10:00,0.075,2010-05-06 10:00,0.071,2010-10-10 09:00,0.07,2010-04-16 09:00,,,,,0.071,0.069,0.066,0.063,0.056,0.048,0.036,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
2,01,073,0023,44201,1,33.553056,-86.815,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,8665,99.0,Y,242,245,0,0,1.0,1.0,Uncertified (past due),0.04707,0.012147,0.076,2010-09-20 10:00,0.075,2010-05-06 10:00,0.071,2010-10-10 09:00,0.07,2010-04-16 09:00,,,,,0.071,0.069,0.066,0.063,0.056,0.048,0.036,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
3,01,073,0023,44201,1,33.553056,-86.815,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2010,Parts per million,No Events,6179,100.0,Y,244,245,0,0,3.0,3.0,Uncertified (past due),0.046947,0.01219,0.076,2010-09-20 10:00,0.075,2010-05-06 10:00,0.071,2010-10-10 09:00,0.07,2010-04-16 09:00,,,,,0.071,0.069,0.066,0.063,0.056,0.048,0.035,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
4,01,073,0023,88502,1,33.553056,-86.815,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",2010,Micrograms/cubic meter (LC),No Events,115,94.0,Y,115,122,0,7,,,Certification not required,12.852174,6.02897,31.3,2010-09-20 00:00,30.0,2010-04-14 00:00,29.8,2010-10-08 00:00,28.8,2010-10-11 00:00,,,,,30.0,29.8,25.7,21.5,15.9,12.1,6.0,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
5,01,073,0023,88502,3,33.553056,-86.815,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2010,Micrograms/cubic meter (LC),No Events,8622,98.0,Y,360,365,0,138,,,Certification not required,14.156808,9.136768,86.7,2010-10-07 05:00,85.0,2010-10-07 04:00,83.8,2010-12-03 02:00,80.6,2010-04-14 06:00,,,,,44.5,39.5,31.5,25.8,18.2,12.0,5.4,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
6,01,073,0023,88502,3,33.553056,-86.815,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2010,Micrograms/cubic meter (LC),No Events,360,99.0,Y,360,365,0,0,,,Certification not required,14.110833,6.011305,33.2,2010-03-19 00:00,31.8,2010-09-20 00:00,31.5,2010-04-14 00:00,31.3,2010-04-12 00:00,,,,,31.3,27.9,25.8,23.0,18.1,13.0,7.0,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
7,01,073,0023,88502,5,33.553056,-86.815,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Gravimetric,2010,Micrograms/cubic meter (LC),No Events,116,95.0,Y,116,122,0,6,,,Certification not required,13.616379,6.983583,31.6,2010-01-14 00:00,31.1,2010-04-14 00:00,31.0,2010-10-08 00:00,28.0,2010-10-11 00:00,,,,,31.1,31.0,27.8,22.9,18.1,13.4,5.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
8,01,073,0028,42101,1,33.529444,-86.850278,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,2010,Parts per million,No Events,8451,96.0,Y,353,365,0,309,0.0,0.0,Uncertified (past due),0.386132,0.329589,3.0,2010-02-23 20:00,2.5,2010-01-10 21:00,2.4,2010-01-19 06:00,2.3,2010-01-14 20:00,,,,,1.5,1.3,1.0,0.8,0.6,0.3,0.0,,"EAST THOMAS, FINLEY, 841 FINLEY AVE. BP.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
9,01,073,0028,42101,1,33.529444,-86.850278,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2010,Parts per million,No Events,8478,97.0,Y,354,365,0,0,0.0,0.0,Uncertified (past due),0.390623,0.29979,2.1,2010-01-15 01:00,2.1,2010-01-15 02:00,2.1,2010-01-15 03:00,2.0,2010-01-15 00:00,2.1,2010-01-15 01:00,1.9,2010-01-14 09:00,1.4,1.1,0.9,0.8,0.6,0.3,0.0,,"EAST THOMAS, FINLEY, 841 FINLEY AVE. BP.",Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
10,01,073,2003,88502,3,33.499722,-86.924167,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2010,Micrograms/cubic meter (LC),No Events,8625,98.0,Y,359,365,0,135,,,Certification not required,12.919583,7.97044,78.7,2010-10-21 07:00,76.2,2010-04-22 07:00,76.0,2010-11-08 07:00,75.3,2010-10-11 05:00,,,,,39.2,33.3,26.9,22.8,16.8,11.5,4.7,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
11,01,073,2003,88502,3,33.499722,-86.924167,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2010,Micrograms/cubic meter (LC),No Events,359,98.0,Y,359,365,0,0,,,Certification not required,12.882451,5.292938,31.7,2010-09-21 00:00,29.2,2010-10-11 00:00,29.1,2010-05-06 00:00,28.7,2010-01-14 00:00,,,,,28.7,25.5,22.3,19.9,16.4,12.2,6.5,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
12,01,073,2003,88502,5,33.499722,-86.924167,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Gravimetric,2010,Micrograms/cubic meter (LC),No Events,61,100.0,Y,61,61,0,0,,,Certification not required,13.445902,5.537676,30.4,2010-01-14 00:00,30.4,2010-10-11 00:00,24.4,2010-11-10 00:00,23.7,2010-05-14 00:00,,,,,30.4,30.4,23.7,19.1,16.8,12.5,7.3,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
13,01,073,6004,42101,1,33.565278,-86.796389,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,2010,Parts per million,No Events,8702,99.0,Y,363,365,0,58,0.0,0.0,Uncertified (past due),0.241956,0.171907,1.8,2010-12-03 07:00,1.7,2010-01-07 03:00,1.5,2010-01-13 19:00,1.4,2010-09-07 06:00,,,,,0.9,0.7,0.6,0.5,0.3,0.2,0.1,Sloss Shuttlesworth,4113 SHUTTLESWORTH DRIVE,Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
14,01,073,6004,42101,1,33.565278,-86.796389,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2010,Parts per million,No Events,8723,100.0,Y,362,365,0,0,0.0,0.0,Uncertified (past due),0.245156,0.149348,1.2,2010-01-14 02:00,1.1,2010-01-07 03:00,1.1,2010-01-07 04:00,1.1,2010-01-07 05:00,1.2,2010-01-14 02:00,1.1,2010-01-07 03:00,0.7,0.6,0.5,0.4,0.3,0.2,0.1,Sloss Shuttlesworth,4113 SHUTTLESWORTH DRIVE,Alabama,Jefferson,Birmingham,13820,"Birmingham-Hoover, AL",2020-05-21
15,01,097,0003,44201,1,30.770181,-88.087761,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2010,Parts per million,No Events,5558,99.0,Y,242,245,0,322,0.0,0.0,Uncertified (past due),0.049384,0.01446,0.093,2010-10-10 14:00,0.091,2010-08-25 13:00,0.089,2010-10-17 15:00,0.086,2010-07-09 12:00,,,,,0.089,0.083,0.075,0.069,0.057,0.049,0.032,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,33660,"Mobile, AL",2020-05-21
16,01,097,0003,44201,1,30.770181,-88.087761,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5806,98.0,Y,241,245,0,0,0.0,0.0,Uncertified (past due),0.043033,0.012563,0.082,2010-10-10 10:00,0.075,2010-10-17 10:00,0.074,2010-08-25 10:00,0.074,2010-10-09 10:00,,,,,0.074,0.074,0.064,0.059,0.051,0.043,0.028,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,33660,"Mobile, AL",2020-05-21
17,01,097,0003,44201,1,30.770181,-88.087761,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5806,98.0,Y,241,245,0,0,1.0,1.0,Uncertified (past due),0.043033,0.012563,0.082,2010-10-10 10:00,0.075,2010-10-17 10:00,0.074,2010-08-25 10:00,0.074,2010-10-09 10:00,,,,,0.074,0.074,0.064,0.059,0.051,0.043,0.028,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,33660,"Mobile, AL",2020-05-21
18,01,097,0003,44201,1,30.770181,-88.087761,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2010,Parts per million,No Events,4115,98.0,Y,240,245,0,0,6.0,6.0,Uncertified (past due),0.042742,0.012824,0.082,2010-10-10 10:00,0.075,2010-10-17 10:00,0.074,2010-08-25 10:00,0.074,2010-10-09 10:00,,,,,0.074,0.074,0.065,0.06,0.051,0.043,0.028,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,33660,"Mobile, AL",2020-05-21
19,01,049,9991,44201,9,34.289001,-85.970065,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2010,Parts per million,Events Inclucded,8483,98.0,Y,239,245,8483,277,0.0,0.0,Certification not required,0.053808,0.011338,0.078,2010-04-02 17:00,0.077,2010-04-01 15:00,0.077,2010-04-14 15:00,0.075,2010-09-21 10:00,,,,,0.077,0.074,0.072,0.069,0.062,0.055,0.044,Sand Mountain,"Sand Mountain Alabama Agricultural Experiment Station, Crossville, AL 35962",Alabama,DeKalb,Crossville,22840,"Fort Payne, AL",2021-03-15
20,01,049,9991,44201,9,34.289001,-85.970065,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,Events Inclucded,8525,97.0,Y,237,245,0,0,0.0,0.0,Certification not required,0.049367,0.010802,0.071,2010-04-01 13:00,0.071,2010-04-14 10:00,0.071,2010-05-06 09:00,0.071,2010-10-11 11:00,,,,,0.071,0.07,0.067,0.064,0.058,0.05,0.04,Sand Mountain,"Sand Mountain Alabama Agricultural Experiment Station, Crossville, AL 35962",Alabama,DeKalb,Crossville,22840,"Fort Payne, AL",2021-03-15
21,01,049,9991,44201,9,34.289001,-85.970065,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,Events Inclucded,8525,97.0,Y,237,245,0,0,0.0,0.0,Certification not required,0.049367,0.010802,0.071,2010-04-01 13:00,0.071,2010-04-14 10:00,0.071,2010-05-06 09:00,0.071,2010-10-11 11:00,,,,,0.071,0.07,0.067,0.064,0.058,0.05,0.04,Sand Mountain,"Sand Mountain Alabama Agricultural Experiment Station, Crossville, AL 35962",Alabama,DeKalb,Crossville,22840,"Fort Payne, AL",2021-03-15
22,01,049,9991,44201,9,34.289001,-85.970065,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2010,Parts per million,Events Inclucded,6041,97.0,Y,238,245,0,0,4.0,4.0,Certification not required,0.049387,0.010911,0.071,2010-04-01 13:00,0.071,2010-04-14 10:00,0.071,2010-05-06 09:00,0.071,2010-10-11 11:00,,,,,0.071,0.07,0.067,0.064,0.058,0.05,0.04,Sand Mountain,"Sand Mountain Alabama Agricultural Experiment Station, Crossville, AL 35962",Alabama,DeKalb,Crossville,22840,"Fort Payne, AL",2021-03-15
23,01,103,0011,44201,1,34.530717,-86.967536,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2010,Parts per million,No Events,5607,100.0,Y,245,245,0,273,0.0,0.0,Uncertified (past due),0.05362,0.012535,0.084,2010-05-04 12:00,0.081,2010-10-08 15:00,0.08,2010-08-27 12:00,0.078,2010-05-06 10:00,,,,,0.08,0.078,0.075,0.07,0.063,0.054,0.036,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,19460,"Decatur, AL",2020-05-21
24,01,103,0011,44201,1,34.530717,-86.967536,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5866,100.0,Y,245,245,0,0,0.0,0.0,Uncertified (past due),0.048245,0.011407,0.073,2010-10-08 10:00,0.071,2010-05-06 09:00,0.071,2010-08-27 10:00,0.07,2010-04-11 10:00,,,,,0.071,0.07,0.066,0.064,0.057,0.049,0.033,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,19460,"Decatur, AL",2020-05-21
25,01,103,0011,44201,1,34.530717,-86.967536,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5866,100.0,Y,245,245,0,0,0.0,0.0,Uncertified (past due),0.048245,0.011407,0.073,2010-10-08 10:00,0.071,2010-05-06 09:00,0.071,2010-08-27 10:00,0.07,2010-04-11 10:00,,,,,0.071,0.07,0.066,0.064,0.057,0.049,0.033,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,19460,"Decatur, AL",2020-05-21
26,01,103,0011,44201,1,34.530717,-86.967536,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2010,Parts per million,No Events,4154,100.0,Y,244,245,0,0,3.0,3.0,Uncertified (past due),0.048086,0.011624,0.073,2010-10-08 10:00,0.071,2010-05-06 09:00,0.071,2010-08-27 10:00,0.07,2010-04-11 10:00,,,,,0.071,0.07,0.066,0.064,0.057,0.049,0.032,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,19460,"Decatur, AL",2020-05-21
27,01,069,0004,44201,1,31.188933,-85.423094,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2010,Parts per million,No Events,5452,98.0,Y,240,245,0,428,0.0,0.0,Uncertified (past due),0.047829,0.012222,0.081,2010-10-09 11:00,0.078,2010-10-08 11:00,0.074,2010-04-22 11:00,0.073,2010-08-25 10:00,,,,,0.074,0.071,0.067,0.062,0.056,0.049,0.031,DOTHAN,161 BUFORD LANE,Alabama,Houston,Dothan,20020,"Dothan, AL",2020-05-21
28,01,069,0004,44201,1,31.188933,-85.423094,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5693,97.0,Y,238,245,0,0,0.0,0.0,Uncertified (past due),0.043681,0.011968,0.075,2010-10-09 09:00,0.072,2010-10-08 09:00,0.068,2010-04-01 10:00,0.067,2010-04-22 09:00,,,,,0.068,0.067,0.063,0.058,0.052,0.045,0.026,DOTHAN,161 BUFORD LANE,Alabama,Houston,Dothan,20020,"Dothan, AL",2020-05-21
29,01,069,0004,44201,1,31.188933,-85.423094,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5693,97.0,Y,238,245,0,0,0.0,0.0,Uncertified (past due),0.043681,0.011968,0.075,2010-10-09 09:00,0.072,2010-10-08 09:00,0.068,2010-04-01 10:00,0.067,2010-04-22 09:00,,,,,0.068,0.067,0.063,0.058,0.052,0.045,0.026,DOTHAN,161 BUFORD LANE,Alabama,Houston,Dothan,20020,"Dothan, AL",2020-05-21
30,01,069,0004,44201,1,31.188933,-85.423094,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2010,Parts per million,No Events,4048,97.0,Y,237,245,0,0,2.0,2.0,Uncertified (past due),0.043561,0.012008,0.075,2010-10-09 09:00,0.072,2010-10-08 09:00,0.068,2010-04-01 10:00,0.067,2010-04-22 09:00,,,,,0.068,0.067,0.063,0.058,0.052,0.045,0.026,DOTHAN,161 BUFORD LANE,Alabama,Houston,Dothan,20020,"Dothan, AL",2020-05-21
31,01,073,1003,42101,1,33.485556,-86.915,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,2010,Parts per million,No Events,8211,94.0,Y,345,365,0,549,0.0,0.0,Uncertified (past due),0.4635,0.394699,9.3,2010-03-13 20:00,6.5,2010-01-17 16:00,4.3,2010-01-11 12:00,4.3,2010-06-06 19:00,,,,,1.9,1.6,1.2,0.9,0.6,0.3,0.2,Fairfield,"FAIRFIELD, PFD, 5229 COURT B",Alabama,Jefferson,Fairfield,13820,"Birmingham-Hoover, AL",2021-03-21
